date,comment
2018. 9. 6.,기광오빠때매 봤는데 리아킴언니한테 빠져버리는 영상 그리고 끝나고나서야 이게 바지 광고라는걸 깨달음..유니클로 적게일하고 많이버세요😚😚
2018. 9. 6.,Wow😲😲😲😲😲
2018. 9. 6.,확실히 프로인 리아킴한테 눈길이 간다 진짜 멋있다 춤선이 진짜 정확하고 칼처럼 날카롭다 완벽하네...
2018. 9. 6.,전범기업 아닌가??  유니클로
2018. 9. 6.,wow
2018. 9. 6.,일본꺼 안산다.
2018. 9. 6.,리아킴 몸에 보톡스 맞았나? 뻣뻣 원래 저런 춤이 아니라 춤을 못 추는 듯 보기 불편함
2018. 9. 6.,😙
2018. 9. 6.,리아킴 때매보러옴  크
2018. 9. 6.,바지가 꽉 쪼여서 불편해 보여 ㅎ
2018. 9. 6.,"광고 잘만들었다, 무엇보다 리아킴 당신은 대단해."
2018. 9. 6.,1:21
2018. 9. 6.,리아킴 김영희닮음
2018. 9. 6.,리아킴보다 메이제이 리가 더 좋던데 ..
2018. 9. 6.,여자 순간 오나미인줄ㄷㄷㄷ
2018. 9. 6.,유니클로 누가 사입냐?  한국시장에서 철수나 해라
2018. 9. 6.,쌈딘줄
2018. 9. 6.,개그우먼 이세영인줄알았는데
2018. 9. 6.,😍😍😍😍😍
2018. 9. 6.,아닝 광고보면서 노래가 너무익숙하고 중독성있는데 목소리가 기광이 같아서 뭐지 하고있는데 꿈이었구나..근데 춤장난없넹
2018. 9. 6.,I SHIPPPP
2018. 9. 6.,😍___😍
2018. 9. 6.,와... 리아킴 매력 쩔...
2018. 9. 6.,💓💓💓💓💓
2018. 9. 6.,전범기업
2018. 9. 6.,ship
2018. 9. 6.,리아킴만 보인다... 춤 전문인 사람은 확실히 다르네
2018. 9. 6.,유니클로 일본거 아닌가요?
2018. 9. 6.,난  왜 오글오글 😅
2018. 9. 6.,전범기업
2018. 9. 6.,웬 아줌마가...
2018. 9. 6.,지붕뚫고하이킥기광이보다가 보니까 적응안됨..
2018. 9. 6.,👍👍👍👍👍
2018. 9. 6.,1M?
2018. 9. 6.,비추다 증말 기광아...제발좀.....넌지존인데...
2018. 9. 6.,"팬입니다. 그런데 유니클로 광고를 찍었다니요. 너무 기분이 슬픕니다.
불매운동 일본새끼들이 사죄할때까지 이어나가야만 합니다."
2018. 9. 6.,이기광 얘기 밖에 없다니;;; 리아킴님 사랑해요😙
2018. 9. 6.,wooooow 😍😍😍😍😍😍😍😍😍
2018. 9. 6.,유니클로진 스키니노. 일반인이 입으면 레깅슨데 역시 연예인 쳐 말라가지고 잘 어울리네.
2018. 9. 6.,이렇게 손발이 오그라드는 댓글들은 처음이다 ㅎㅎ 조직적이군
2018. 9. 6.,😍😍😍
2018. 9. 6.,와...역시 춤은 리아킴이 한수위네...!!!춤선 너무 이쁘다!
2018. 9. 6.,유니클로진.. 이기광 키가 입으면 무조건 수선아닌가요ㅠ
2018. 9. 6.,😍😍😍😍😍😍
2018. 9. 6.,별론데
2018. 9. 6.,"일본기업. 일본기업.일본기업.
우익이 많은 일본기업. 꺼져."
2018. 9. 6.,이기광 키 실화임?155정되는것같은데
2018. 9. 6.,기광이 군대 안가요??
2018. 9. 6.,리아킴이 더 잘추네
2018. 9. 6.,기광이도 탈모오네
2018. 9. 6.,😠😠😠
2018. 9. 6.,나이차이도많은데 둘이무슨 케미로 광고를찍었는지모르겠다
2018. 9. 6.,저게 춤인가? 요즘 애들은 리듬감없이 군무밖에 못해
2018. 9. 6.,키작은사람들이  보통 티를 바지에  안에 ~~~??ㅋㅋ
2018. 9. 6.,노래 빼고는 다별로네...
2018. 9. 6.,기광이가 왜...저런여자랑 같이...???????
2018. 9. 6.,리아킴인가 패티킴인가 ㅈ나게 개같ㅇ 못생겻네 ㅋㅋㅋ
2018. 9. 6.,친일기업이라 단 몆개월전만해도 안사겠다고 반대하던 메갈련들 태세변환 ㄷㄷ
2018. 9. 6.,전라도에 폭격을
2018. 9. 6.,이기강 키작아서 난쟁이댄서들 글거모앗넹 ㅋ
2018. 9. 6.,저민물가재닮은련 키개작은데 기광이 얼마나 작은거냐
2018. 9. 6.,"일본제품광고정말보기싫다
저기나온한국연예인들도 생각없어보이고싫다
돈만주면다하냐"
2018. 9. 2.,ㅠ
2018. 8. 22.,이분 3초 크러쉬닼ㅋㅋㅋ
2018. 8. 22.,유니클로는 코디만 잘해도 되게 이쁘던데 ... 막상 매장가면 잘 안되는듯 ... ㅋㅋ ㅠ
2018. 8. 22.,와 처음만드신건데 진짜 깔끔져요 영상이
2018. 8. 22.,4:32 ㅋㅋㅋㅋㅋㅋㅋㅋ귀여워
2018. 8. 22.,히트택 채공 구독박고가용 총총^^
2018. 8. 22.,모든바지를 수선할 수있는줄 알았는데 그것도아님 면소재 데님소재 를 제외한나머지는 수선이 안된다네요 ㅠ
2018. 8. 22.,형 사랑합니다♥
2018. 8. 22.,컨텐츠 괜찮네요 zara편도 해주세여
2018. 8. 22.,코디 진짜 괜춘하네여!!! 유튜버로써 크게 되시길 바랄게용ㅎㅎ 추천구독 박고갑니당!!
2018. 8. 22.,유니클로 진짜 좋아하고 사랑하는 중3인데 이렇게 코디할수있구나 하며 배워갑니다 ㅎㅎ 앞으로 이쁜 옷들 더 이쁘게 입고다녀야겠어요! ㅎㅎ
2018. 8. 22.,인스타도 맨날 찾아보는데 너무 좋아요ㅠㅠㅠㅠㅠㅠ
2018. 8. 22.,영상미 대박적...구독박고 갑니다..총총
2018. 8. 22.,유니클로 겨울코디도 해주세요 형님이 코디하신 옷 너무이뻐서 다샀어요 ㅎㅎ
2018. 8. 22.,다 좋은데 영상 밝기가 너무 어두워서 잘 안보이네요 ㅜㅠ 새로 올라오는 영상들은 밝아진 것 같네요
2018. 8. 22.,히트택에서 옷 샀어요ㅎ
2018. 8. 22.,오 저 그 귀욤귀욤한 셔츠 있습니다 ㅋㅋ
2018. 8. 22.,사랑해요ㅜ으거
2018. 8. 22.,유니클로 영상 정말 대박입니다!! 레전드예요 유니클로 옷으로 앞으로도 계속 해주세요 제발루!!!!!!
2018. 8. 22.,"영상 정말 재미있게 잘 봤어요!!!
첫번째 코디 나이키 운동화 이름 알 수 있을까요ㅜㅠㅠㅠㅠㅠ 너무너무 이쁘고 코디 맞추고 싶은데! 못찾겠어요ㅠㅠ
그리고 정말로 재미있게 잘 봤어요!!😁"
2018. 8. 22.,"첫 영상인데 엄청 깔끔하고 가독성도 좋네요
히트테쿠 번창해랏"
2018. 8. 22.,배바지 꿀팁 같은거도 주시면 좋을꺼 같아용
2018. 8. 22.,진짜  팬이에요 ㅠㅠㅠ페이스북으로 많이봣는데 유투브채널도 만드셧네요 잘볼께요❤️
2018. 8. 22.,우오 영상 너무 조아요 구독해유
2018. 8. 22.,유튜브도 있었네요 어제 라이브경매재밌었어요ㅋㅋㅋ
2018. 8. 22.,히트택에 대해 너무 궁금한많아요!!
2018. 8. 22.,ULD컴팩트 베스트 이번에는 크루넥 브이넥 두개다 사용 할수 있게끔 안쪽에 똑딱이가 하나 더 있어요!! 첫번째 단추랑 안쪽에 단추 연결 시키면 브이넥으로 바뀝니다
2018. 8. 22.,오늘 처음 봤는데 정말 재밋고 유익했어요 구독하고 좋아요 누루고갑니다 앞으로 좋은영상 많이 찍어주세욤^^
2018. 8. 22.,117번째 구독자입니다😍😍
2018. 8. 22.,처음 노랑 신발 정보 매우 궁금합니다ㅠㅠ 코디랑 찰떡이네요
2018. 8. 22.,"유니클로 코디는 시리즈로 계속 나왔으면 좋겠어요🙏
그리고 배바지 이쁘게 하는법도 가르쳐 주세요"
2018. 8. 22.,신발 테일윈드 골드 인가요?ㅠㅠ찿고 있는데 맞나 모르겠네요
2018. 8. 22.,굳~~~탑텐도 해주세요!!ㅠㅠ
2018. 8. 22.,인스타보고 왔어요 😀
2018. 8. 22.,아 형 너무좋아요
2018. 8. 22.,실례지만 스펙이 어떻게 되시죠ㅠ 핏이 너무좋으셔서
2018. 8. 22.,영상 완전 유용해요👍
2018. 8. 22.,많이 많이 올려주세요😍😍😍
2018. 8. 22.,지금 유니클로가면 골덴셔츠 있는건가요
2018. 8. 22.,오플칼라 셔츠 구겨짐 되게많아서 보기좀 꺼립니다
2018. 8. 22.,플란넬 셔츠에 같이 입으신 나이키 운동화 이름좀 알려주세요
2018. 8. 22.,택영님 유투브도 번창하세요옹오오오오
2018. 8. 22.,구독합니당~~
2018. 8. 22.,레귤러피트진 색이 무슨색인가요??
2018. 8. 22.,배 바지 하는법 알려주세뇽
2018. 8. 22.,와아우
2018. 8. 22.,혹시 셔츠같은것들 바지에 넣어입는방법 같은것들도 올려주실수 있을까요..??
2018. 8. 22.,편집 직접 하셨나요
2018. 8. 22.,혹시 스펙이 어떻게 되시나요!!??
2018. 8. 22.,이분 인스타 닉네임좀
2018. 8. 22.,히트를 칠 히트택 !!!
2018. 8. 22.,인스타 보고 와씀당😝
2018. 8. 22.,옷 진짜 잘 선택하시네요 근데 신태일 삘이 저만 나나요...?
2018. 8. 21.,저 니트 보풀 진짜 짱 많이 일어남 ㅠㅠ 진짜 니트티는 보풀 땜에 결정하기 어려움.. 관리 진짜 어려움
2018. 8. 21.,김고은 찰떡이다.. 근데 옷 니트 완전 비싸네
2018. 8. 21.,고은이 보고 광고보러왔다
2018. 8. 21.,썸넬 너무 이뻐서 왔습니다 천사네요
2018. 8. 21.,전--------범
2018. 8. 21.,자스민 향기가 느껴지는 배우
2018. 8. 21.,모델분이 이쁘네요^^
2018. 8. 21.,어머나 고은아~😍
2018. 8. 21.,따갑진 않겠지? 저런거 입을때마다 개따갑고 간지러워서
2018. 8. 21.,고은찌..♡
2018. 8. 21.,"비싼 건 상관없어 어차피 안살거니까
고은이 누나 광고모델해서 돈벌면 됬지 뭐."
2018. 8. 21.,아이고 비싸라
2018. 8. 21.,순간 썸네일 제넌인줄
2018. 8. 21.,목소리도 매력적~ 넘 어울린다
2018. 8. 21.,하...ㅜㅜ
2018. 8. 21.,온더바디.~~~^^
2018. 8. 21.,니트가 9만원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 21.,썸네일 최고기님인줄…
2018. 8. 21.,배경음악좀 알려주세요 제발 ㅠㅠㅠ
2018. 8. 21.,이 회사 독도는 일본땅이라고 주장하는 곳 후원하는 회사임. 사지 마셈.
2018. 8. 21.,근처  백화점  유니클로 매장 최근  폐쇄했던데....?
2018. 8. 21.,고은이랑 결혼하고싶당 부드러움 느끼고시퐁 ㅠㅠ
2018. 8. 21.,더운데.......왜...겨울옷을...
2018. 8. 21.,유니클로 좋아도 우익이라서 거르는디ㅣ 우익 사실임...?
2018. 8. 21.,겨울도 않됐는데 왜 겨울옷?
2018. 8. 21.,배경음악 뭔 지 아시는 분 ㅠ
2018. 8. 21.,주넨비싸
2018. 8. 21.,짧은데 진짜 잘어울리는 광고네...딱 김고은꺼 ㅋㅋㅋㅋ하...
2018. 8. 21.,이쁘다♡
2018. 8. 21.,혼자 있고 진짜 할일 없을때 가끔 저런거 하는데 ㅋㅋ
2018. 8. 21.,모델분이 이쁘세요
2018. 8. 21.,김고은 존예...목소리도 겁나좋아ㅜㅜㅠㅜ
2018. 8. 21.,응 안사
2018. 8. 21.,"고은이누나보러왔다는.ㅋㅋ
너무아름다우시고연기도짱.ㅋㅋ"
2018. 8. 21.,오 비싼데
2018. 8. 21.,녹아버렷다
2018. 8. 21.,고은이 보러 들어왔다 근데 뭔 니트한장이 89000원이냐? 시발 줫니클로9만원에누가사노
2018. 8. 21.,배경음악 제목이 뭐에요?
2018. 8. 21.,일제강점기에 물산장려운동 때도 사탕 담배같은 것들은 일본거로 샀다. 이유는 확실히 일본제품이 품질이 좋아서. 애국심으로 저품질물건 사주길바라는 국내기업이나 우익질로 개념말아먹은 일본기업이나 국민을 개돼지로보는 건 같으므로 이왕이면 싸고 퀄리티 좋은 옷입는 개돼지가 되자^^
2018. 8. 21.,쁘띠 피노키오노래
2018. 8. 21.,김고은누나사랑해^^♡♡♡♡♡♡♡♡♡♡♡♡♡♡
2018. 8. 21.,가증스러운 웃음
2018. 8. 21.,진짜못생겻다
2018. 8. 21.,"""닿는순간 부끄러움을 느끼다"" 인줄"
2018. 8. 21.,별이 빛나는밤 노래
2018. 8. 21.,pretty go eun...
2018. 8. 21.,히익 이쁜데 넘비싸네
2018. 8. 21.,니트가 9만원? 것도 지금시즌에?? 개소리 멍멍
2018. 8. 21.,닿는 순간 친일을 느끼다
2018. 8. 21.,이수지
2018. 8. 21.,이영상을 보고 고애신이 웁니다
2018. 8. 21.,왜 하필 일본회사냐 고은아..
2018. 8. 21.,"아직도 유니크로 입는 사람들이 있나?

제품질도 그지같고
우익기업에"
2018. 8. 21.,ㅋ
2018. 8. 21.,ㅋㅋ아무리 여름이 끝나간다지만 아직도 존나 더운데 니트광고ㅋㅋㅋ 일본 역시 융통성 제로
2018. 8. 21.,비싸다고 지랄하는 인간들 몇몇 보이네 섬유중에 캐시미어 함유량이 높으면 비쌀수도 있지 캐시미어 자체가 비싼 소재인데 무식해서 그런건가..
2018. 8. 21.,"현미생쌀을 물에불려서,  간식으로 드시면, 몸속의 캠트레일 중금속을 빼주고, 당뇨,혈압약,신부전증,수족냉증,신경통도 사라질것입니다,"
2018. 8. 21.,9만원? 코트인줄;
2018. 8. 21.,고은언니 보러왔다 손🙌
2018. 8. 21.,전범기 옷 디자인을 즐기는 방사능 우익기업.. 불매는 물론 이따위를 광고하는애들까지 모조리 이땅에 설 수 없게 만들어야 함
2018. 8. 21.,솔직히 연예계에서 존예까진 아닌데
2018. 8. 21.,매국노
2018. 8. 21.,개빻은
2018. 8. 21.,공유의 여자
2018. 8. 21.,이제 와서 뭐가 그렇게 중요하다고 친일 친일거려? 너희가 어릴때 봤던 만화도 일본꺼가 대다수인데 그럼 어릴때부터 친일짓한거야? 와 나는 뭐 나라 팔아먹은 년이겠다 친일을 갖다 붙일거면 알고나 붙이고 머리에 뭐라도 넣고 이야기해
2018. 8. 21.,쟤 이름 뭐였더라 쟤 쓰지마
2018. 8. 19.,"<짱구대디 spa 브랜드 분석편>

* 읽기 전에. 
이번 편은 시청자들의 의견이 많이 들어갔습니다. 참고하고 시청하세요."
2018. 8. 19.,"스파오는 콜라보를 많이해서 좋음
이번 가을에도 해리포터랑 콜라보해서 나오는데 기대중임"
2018. 8. 19.,"Cos는 원단은 좋은데 다양성이 부족함
가격도 비싸고 스타일도 굉장히 한정적"
2018. 8. 19.,유니클로 빤쓰 최고임 ㅎㅎ
2018. 8. 19.,수선집에서 일하시는 분이 지오다노가 원단이 제일 괜찮다고 하십니다!!!
2018. 8. 19.,"코스 가성비 너무 떨어진다고 생각하는데
역시 생각은 다 다른가봐요
코스  스파치고 너무 비싼데 질이 그렇게 전 별로 좋다고 생각하지를 않아서, 우리나라에서만 유난히 더 난리나서 거품껴있다고 생각"
2018. 8. 19.,생전 관심도 없던 코스 지르게 생겻잖아요 책임지세요 예?!
2018. 8. 19.,사람들이 인제 형 그만알았으면 좋겠다...추천해주는거 사려고하면 벌써 다 품절이야ㅠㅠㅠ
2018. 8. 19.,자라가 트렌드나 핏자체는 제일 앞섬 다만 정가가 중상가 라서 그렇지 전브랜드 세일 기준으로 하면 자라가 일등임
2018. 8. 19.,코스는 여기 같이 끼기에 너무 좋은 브랜드 아닌가 ㅋㅋ 스파오라기보다는 압구정 명품거리에  단독 매장도 있고 매장 운영방식도 고급화시키고 옷 디자인이나 질도 독보적.. 물론 가격도 독보적 ㅋㅋㅋ
2018. 8. 19.,짱대님 무인양품 옷도 해주세요!
2018. 8. 19.,스타필드 편집샵 다 돌아본 결과 자기 몸에 맞으면 자라 핏 따라 올 스파브랜드는 없음. 재질은 가장 트렌디하게 나오기도한데 값이 좀 비싸긴하지.. 할인때 후려입는게 좋긴한데 카피가 주이다보니 트렌드탈때 정가로 사는게 시기에 맞게 입기 좋다고 생각됨. 빤스나 이너로는 유닉이가 가장 무난한듯
2018. 8. 19.,코스 이쁘다는데 잘 모르겠음. 비싸기는 무지 비싸고 미니멀? 얼굴 깔끔하고 마른 사람들만 어울리는것 같음.
2018. 8. 19.,탑텐 이번에 셔츠 괜찮게 뽑혔던데 가성비두 좋고 디자인 좋고
2018. 8. 19.,지오다노 홍콩에서 한국으로 넘어와서 이제 한국거로 알고있어요~
2018. 8. 19.,마시모두띠는 어떻게 생각하시나용?.. 나름 자라 상위브랜드인데  ㅜㅜ
2018. 8. 19.,짱대님 다음에는 디자이너 브랜드도 계급표 해주세요!!
2018. 8. 19.,형 사랑해
2018. 8. 19.,zara는 세일해야 제값인거 같음 트렌드를 이끄는 브랜드를 카피를 잘해서 자기만의 느낌으로 풀어낸다고 느끼고 질은 개인적으로 세일하면 제값인느낌 hnm 솔직히 재질이 세일했을때 값같아오 ㄹㅇ...  탑탠 스파오는 솔직히 대한민국 평균키 평균체형?에 맞춰서 나온다고 느끼는 브랜드에요 평균은 치는 브랜드인거 같아요 근데 수축이 좀 심한??   솔직히 컨셉원 슬렉스가 ㄹㅇ갑입니다 가격대비 핏이나 재질 진짜 ㄱㅊ아요 강추 제친구들한테 추천해주면 진짜 너무 좋다고 말함 여기서 좋다고 말한건 가격대비 좋다는뜻!!!
2018. 8. 19.,갓자라임 ㄹㅇ 여러분
2018. 8. 19.,미쏘도 스파오꺼 아닌가??? 유명하지 않아서 그런감...?
2018. 8. 19.,코스 가봤는데 옷들이 대체로 커서 180은 되어야 될 핏.. 제 남친은 작은 체형이라 살수가 없더라구여 그래서 일본에서 인기가 없는가봐여..
2018. 8. 19.,"유니클로 너무 비싸졌어요ㅠ

겨울 용품 같은 경우 비슷한 퀄리티에 다른 매장에서 훨씬 싸게 구할 수 있고"
2018. 8. 19.,스파브랜드는 지오다노가 갑 아닌가요
2018. 8. 19.,청바지를 살려하는데 어디서 사면 잘샀다가고 소문이 날까요??
2018. 8. 19.,내가 알려드립니다... 심쿵
2018. 8. 19.,12:40 @ 알람 설정합시다 @
2018. 8. 19.,"무신사 제품도 해주세용~
온라인구매는 정말 힘들옹..ㅠㅠ"
2018. 8. 19.,지라 좋아하시는분들은 좋아하시는게 자라는 명품 유행등을 카피해서 자기껄로 제품을 출시합니다 그만큼 트렌드에 맞게끔 나오구요 대신 카피비용인지 뭔지는 몰라도 옷 재질을 보면 그렇게.비싸면 안되는데.. 라면 생각이 들정도로 비쌉니다. 세일하면 얘기가 다르겠지만요. 짱대님께서 자라가 별로고 cos가 좋다고 하시는 중점인 이유는 cos는 비싼대신 재질이 그 값을하고 세일하면 득템이 어마무지하게 가능하지만 자라는 디자인은 갠취니까 좋거나 나쁘거나 할수 있는데 가격이 옷 재질에 비해 너무 비싸서 그렇습니다
2018. 8. 19.,"짱구대디 형 너무 친절하자너~~
빨리 20만 가즈아~~"
2018. 8. 19.,난 스파브랜드중에 갭이 제일 편하던뎁..
2018. 8. 19.,방송보다가 못봐서 기다리고 있었어요~
2018. 8. 19.,내가볼땐 스파오 재질 최악인거같은데 옷마다 실밥풀려있고 재질도 보풀많이생기는 재질이던데 나만그런가 이상하네
2018. 8. 19.,망고는 망고아울렛에서 직구하면 훨씬 싸게살수있다
2018. 8. 19.,사실상 코스대디 ㅋㅋ
2018. 8. 19.,코스 진짜 스파브랜드 치고 가격 비싼데 옷 퀄리티 보면 끄덕이게 됨
2018. 8. 19.,므찌다
2018. 8. 19.,+ 에잇세컨즈 퀄리티가 들쑥날쑥하는게 이게 얘네가 보세 가져와서 택갈이해서 그래요..
2018. 8. 19.,후아유는?
2018. 8. 19.,아이고~!!!짱하~~
2018. 8. 19.,인기하이
2018. 8. 19.,잠안오는 새벽 형유튭보면서 잠들어요
2018. 8. 19.,"중청, 연청도 추천부탁드립니다!!!"
2018. 8. 19.,탑텐에서 1년 정도 일해봤는데 몸은 힘들었지만 재밌었음.. 텃세나 이런건 매장별로 사람마다 차이 있는건데 내가 했던곳은 좋았음 지금은 사무직으로 취직 했는데 가끔 탑텐이 그리울때가 있음. 엄청 힘들긴 했지만 정시 칼퇴근에 집가면 밀린 업무 이런거 생각 안나서 좋긴 했는데
2018. 8. 19.,버쉬카 제가 아는 매장은 홍대에 있구요 매장 규모 꽤 큽니다. 거의 자라랑 H&M 합친 느낌이예요. 디자인은 자리랑 흐앤므처럼 은근 기본이 많이 나오는데 그만큼 디자인 들어간것도 꽤많고 그렇다고 그 디자인은 이쁘지 않은데 보면 몇개는 트렌드 따라가는 디자인이고.. 요런 느낌입니다. 퀄리티는 흐앤므 저가라인보다는 좋구요 자라보다 좋은진 모르겠으나 저기서 산 플란넬셔츠는 1년내내 입는중인데 실밥 풀리는거 줄고 늘고 이런거 없이 잘 입고있습니다
2018. 8. 19.,짱하짱하~
2018. 8. 19.,"Zara가 이쁜거 많고 좋던데 유니클로는  넘 쭈굴쭈굴한게많고 빨래하면 안습..hm은 디자인이 자라보다평범합니다 재기준 디자인은zara>hm>>에잇세컨즈>유니클로,스파오  근데 스타일링 취향에따라 달라지니까 (저는 단정한,일반적인 남친룩보단 화려하고 이쁜걸  좋아해서)"
2018. 8. 19.,알람설정 완료!!
2018. 8. 19.,기다렸어요!!!!!
2018. 8. 19.,오늘도 겸댕
2018. 8. 19.,이제 날씨 풀리니깐 아우터 정리 가능하나요..ㅠㅡ
2018. 8. 19.,망고 자라 세일때 사면 진짜 가성비 엄청남 디자인도 존나이쁘고 글고 진짜 짱대님이 말하신갓처람 자라보다 망고 질이 더 괜찮음 글고 스파오 포맨은 진짜 디자인 ㄱㅊ하고 질 ㄱㅊ하게 나옴(스파오 일해서 잘앎) 딴건 스파오 세일때사셈 질 진짜 개거지새끼 같음 유니클로는 뭐 야금야금 가격올려서 재수없어 질도 ㅂㄹ... 탐텐은 진짜 쭉 저렴하게 걍 디자인도 걍 그저그런..버쉬카 디자인 ㅈㄴ이쁨 스트릿 좋아하면 이쁜디자인 많음 근데 이것도 세일가로만   질 거지같음 에이치엔엠 질 전나그지 근데 세일때사면 굿 다들 세일때 사셈 ㅈㄴㅈㄴㅈㄴ가성비임
2018. 8. 19.,우와 구독자 12만이네?
2018. 8. 19.,형님 에잇세컨즈에서 이쁜 아우터 있어서 구매하려했는데 이번19ss신상이어서 세일을 안하네요. 이거 무조건 세일할가요?
2018. 8. 19.,형 총알 장전하고있어 좋은정보나오면 바로달릴게!
2018. 8. 19.,딴건 몰라도 나는 바지는 무적권 스파오..나한테 딱맞는 27사이즈 바지 파는데 여기밖에없더랔ㅋ
2018. 8. 19.,보면 볼수록 노엘 닮았어....
2018. 8. 19.,하..구독자수 왜이리 오르신거야...나만 보는 유투버였는디
2018. 8. 19.,레알 쩡대님 이제 유투버같음여 ㅋㅋㅋㅋㅋㅋㅋ구독ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2018. 8. 19.,에잇세컨즈는 질이 굉장한 걸레
2018. 8. 19.,개인적으로 각 브랜드 별로 이 품목은 살만하다 예를들면  지오다노=면바지 라던지 이런식으로 예시를 들어주면 좋을 것 같네요 너무 설명이 두루뭉술해서 감이안오네요
2018. 8. 19.,아 1주일전에 H&M에서 맨투맨샀는데 ㅋㅋㅋ..
2018. 8. 19.,코스가 이 영상을 좋아합니다.
2018. 8. 19.,망고 싸이즈 어떻게 봐요?ㅠㅠ 사이즈 표가 없어요
2018. 8. 19.,유니클로바지핏은 쓰레기
2018. 8. 19.,요약: 닥 코스 사라
2018. 8. 19.,"형때문에 자꾸 옷이 품절되서
내가 봐둔옷을 못 사ㅠ"
2018. 8. 19.,지오다노 유니클로에서만 사도 중간 이상 가는건 맞음 ㅇㅇ
2018. 8. 19.,오옹 유용한정보 항상 감사합니다
2018. 8. 19.,감사합니당
2018. 8. 19.,포에버21 여자옷도 비추인가요?
2018. 8. 19.,워커는 어디 브랜드가 좋을까요?
2018. 8. 19.,Hm 이랑  cos 크게 나오는데 다른 브랜드 크게 나오는곳 알려주세요 ㅎ
2018. 8. 19.,COS가 짱이져 하이패션이랑 비교해도 전 코스가 훨배 조아욥
2018. 8. 19.,Spa는 패스트패션이라고 알고 있는데 패스트패션 브랜드들 옷은 오래 못입나요??
2018. 8. 19.,코스 수트 사보구 싶은데 세일한거 어떻게 사나요?
2018. 8. 19.,"포에버21 세일 많이 해서 온라인으로 사면 가성비 지리는 것들 많은데 ㅠ.ㅠ
2만원에 가방이 웬말입니까....
흑흑"
2018. 8. 19.,Topman이 없네용
2018. 8. 19.,좋아요 투우우우욱
2018. 8. 19.,h&m>>>>>>>>>>>>>>>>>>자라>>>>>>>>>>>>>>>스파오=탑텐=에잇세컨즈>>>>>>>>>>>>유니클로
2018. 8. 19.,유니클로 넘사벽
2018. 8. 19.,강하늘 닮았어요
2018. 8. 19.,포에버 폭망
2018. 8. 19.,노엘 닮았다
2018. 8. 19.,짱구 형님 데님팬츠가 제일 괜찮은게 유니클로인가요??
2018. 8. 19.,코스 나만 알고시퍼...
2018. 8. 19.,형 코스 세일안할때 그냥 매점가서 사도 될까요..?
2018. 8. 19.,인정해요 유니클로 너무 비싸짐
2018. 8. 19.,짱하~
2018. 8. 19.,짱하~
2018. 8. 19.,컨텐츠 넘나리 알찬것❤️
2018. 8. 19.,스파오나 유니클로나 비슷비슷. 유니클로는 기본템이랑 에어리즘 사러 감. H&M은 세일하면 사는데 뭔가 현지화는 뒤떨어지는 거 같음. 자라는 정가 주고 사기 싫고
2018. 8. 19.,형 아이라인그렸어요?
2018. 8. 19.,이 분 어디서 방송하시는지 아시는 분??
2018. 8. 19.,짱대형 오늘도 영상 잘봤어유~bb
2018. 8. 19.,스파브랜드중에 후아유 라구 거기도 옷 괜찮은데 한번 리뷰 부탁드려요!!
2018. 8. 19.,스파오 지오다노랑 컨셉원 좋아하는데 전반적으로 나뿌지않은 평이네요. H&M은 굉장히 의외고요 ㅋㅋㅋ 코스한번 가봐야겠네요
2018. 8. 19.,저 스파오 구스다운롱패딩도 리뷰해주시죠 ???????
2018. 8. 19.,"미쏘, LAP(여성캐쥬얼) 슈펜(제화) 은 없네요
오히려 H&M이랑 에잇세컨즈보다 퀄 좋은데"
2018. 8. 19.,와 딱 다시 보고 싶은 타이밍에 업로드!
2018. 8. 19.,나만 그런지는 모르겠지만 탑텐  바지 별로 안좋음
2018. 8. 19.,이런 방송 많이 올려주세요
2018. 8. 19.,"생방 봤습니다!! 많이 도움 되었네요 감사합니다🙏🏻🙏🏻
짱구대디님 반말 존댓말 섞어서 하시는게 너무 매력적이예용"
2018. 8. 19.,형 에이치앤엠 맨즈(검정라벨)라인은 유니클로랑 퀄리티가 비슷해요?
2018. 8. 19.,너무 좋아요!!
2018. 8. 19.,솔직히 코스는 스파라 보기 뭐하지 않냐 그냥 브랜드인데
2018. 8. 19.,"유니클로 = 무난하다 못해 너무 뻔한 스타일인데 20대~60대 이상까지도 누가 입어도 부담 없는 디자인
색감이나 핏이나 디자인에 멋부리고 기교 부리고 그런거 별로 없음 
잘 고르면 가성비 갑인 것들 꽤나 있고 셔츠부터 바지, 운동복, 잠바, 양말, 팬티 등등 종류가 되게 많은 것 같음"
2018. 8. 19.,깨알 영업 귀여워 12:10
2018. 8. 19.,매번 잘보고 있습니다ㅎㅎ
2018. 8. 19.,코스 가성비가 좋은게 아니고 제값하는거 아녀?
2018. 8. 19.,"짱대님!신발을 코디에 맞춰서 신으려고 종류별로 샀는데 더 사야하는게 혹시 있을까요?

컨버스 70s척테일러 블랙(로우)
엑셀시오르 볼트 로우 화이트"
2018. 8. 19.,와 진짜 꿀팁... 코스 할인들어가면 개꿀.... 이번에 구독 알람하고 가요!
2018. 8. 19.,소오ㅡ통 유튜버
2018. 8. 19.,오예 ~~~스파다!!!! 좋아요 꾹
